DATE,PLAYER_NAME,OWN_TEAM,OPP_TEAM,VENUE,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg
2017-10-24,Thabo Sefolosha,UTA,LAC,R,26.033333333333335,.698,.643,.429,.286,9.0,41.9,26.0,6.9,0.0,0.0,11.3,16.1,130,108
2017-10-24,Joe Johnson,UTA,LAC,R,22.1,.727,.667,.167,.333,0.0,9.9,5.1,17.2,2.4,0.0,12.7,16.8,131,112
2017-10-24,Raul Neto,UTA,LAC,R,16.716666666666665,.500,.500,.400,.000,7.0,0.0,3.4,0.0,6.2,0.0,0.0,14.1,107,106
2017-10-24,Ekpe Udoh,UTA,LAC,R,16.716666666666665,.174,.000,.000,1.000,7.0,6.5,6.8,25.3,0.0,21.3,0.0,8.1,92,103
2017-10-24,Alec Burks,UTA,LAC,R,15.333333333333334,.350,.350,.500,.000,0.0,28.5,14.7,38.2,0.0,0.0,23.1,40.0,64,111
2017-10-24,Royce O'Neale,UTA,LAC,R,6.533333333333333,.000,.000,.500,.000,0.0,16.7,8.6,0.0,8.0,0.0,0.0,14.4,0,97
2017-10-24,Jonas Jerebko,UTA,LAC,R,1.6666666666666665,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,120
2017-10-24,Team Totals,UTA,LAC,R,240.0,.501,.475,.354,.139,19.5,75.0,48.2,58.8,7.6,13.0,17.7,100.0,91.0,110.5
2017-10-24,Patrick Beverley,LAC,UTA,H,42.46666666666667,.638,.643,.500,.143,5.1,5.5,5.3,18.2,3.7,2.2,32.0,23.5,94,91
2017-10-24,Danilo Gallinari,LAC,UTA,H,38.733333333333334,.549,.455,.182,.364,0.0,18.1,8.7,11.3,4.0,0.0,13.6,17.4,107,89
2017-10-24,DeAndre Jordan,LAC,UTA,H,36.9,.511,.556,.000,.444,17.7,38.1,27.5,4.0,2.8,0.0,0.0,13.3,128,87
2017-10-24,Blake Griffin,LAC,UTA,H,36.71666666666667,.560,.529,.412,.353,3.0,25.5,13.8,27.5,0.0,2.6,9.2,26.9,117,94
2017-10-24,Austin Rivers,LAC,UTA,H,34.65,.595,.615,.462,.077,0.0,0.0,0.0,9.5,1.5,0.0,6.9,19.0,114,99
2017-10-24,Lou Williams,LAC,UTA,H,18.883333333333333,.414,.350,.400,.200,5.8,6.2,6.0,32.4,2.8,0.0,8.4,28.7,101,95
2017-10-24,Wesley Johnson,LAC,UTA,H,16.366666666666667,.644,.500,.667,.667,0.0,7.2,3.5,0.0,6.4,11.5,0.0,10.8,141,78
2017-10-24,Willie Reed,LAC,UTA,H,11.1,.500,.500,.000,.000,9.8,31.6,20.3,0.0,0.0,0.0,0.0,16.4,114,94
2017-10-24,Sindarius Thornwell,LAC,UTA,H,4.183333333333334,.500,.500,.500,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.8,101,102
2017-10-24,Team Totals,LAC,UTA,H,240.0,.553,.530,.349,.253,25.0,80.5,51.8,53.8,13.0,7.8,12.4,100.0,110.5,91.0
2017-10-24,Darren Collison,IND,MIN,R,33.65,.631,.591,.455,.182,5.5,13.3,10.3,48.1,2.9,0.0,7.8,17.4,161,108
2017-10-24,Thaddeus Young,IND,MIN,R,31.283333333333335,.654,.667,.167,.333,0.0,14.3,8.9,3.1,1.6,4.9,36.8,15.8,82,106
2017-10-24,Bojan Bogdanovic,IND,MIN,R,31.0,.792,.792,.250,.000,6.0,14.4,11.2,3.7,0.0,0.0,14.3,20.5,135,114
2017-10-24,Victor Oladipo,IND,MIN,R,28.383333333333333,.788,.750,.250,.250,0.0,11.8,7.4,13.6,3.5,0.0,18.4,34.8,131,107
2017-10-24,Domantas Sabonis,IND,MIN,R,25.366666666666667,.952,1.000,.000,.286,21.8,35.2,30.2,22.1,0.0,0.0,27.6,19.5,148,109
2017-10-24,Cory Joseph,IND,MIN,R,28.916666666666668,.955,.955,.545,.000,6.4,15.4,12.0,7.8,5.1,0.0,8.3,18.8,173,103
2017-10-24,T.J. Leaf,IND,MIN,R,19.283333333333335,.550,.550,.200,.000,9.6,5.8,7.2,0.0,0.0,0.0,0.0,23.5,123,115
2017-10-24,Al Jefferson,IND,MIN,R,17.866666666666667,.901,1.000,.000,.250,10.3,12.5,11.7,5.9,0.0,0.0,18.4,13.8,144,114
2017-10-24,Lance Stephenson,IND,MIN,R,16.216666666666665,.200,.200,.000,.000,0.0,20.7,12.9,11.2,0.0,0.0,0.0,14.0,78,112
2017-10-24,Joe Young,IND,MIN,R,2.2,.500,.500,.500,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.2,104,114
2017-10-24,Ike Anigbogu,IND,MIN,R,2.2,,,,,0.0,0.0,0.0,0.0,0.0,0.0,100.0,20.6,0,117
2017-10-24,Damien Wilkins,IND,MIN,R,2.2,,,,,0.0,50.7,31.6,0.0,0.0,0.0,,0.0,0,107
2017-10-24,Alex Poythress,IND,MIN,R,1.4333333333333333,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,117
2017-10-24,Team Totals,IND,MIN,R,240.0,.732,.726,.262,.131,30.8,79.1,60.9,55.4,8.2,3.2,16.1,100.0,133.2,109.7
2017-10-24,Shabazz Muhammad,MIN,IND,H,31.033333333333335,.470,.500,.071,.143,7.2,0.0,4.5,5.0,1.6,0.0,0.0,21.0,102,137
2017-10-24,Andrew Wiggins,MIN,IND,H,30.816666666666666,.301,.333,.333,.667,3.6,18.0,9.0,8.3,1.6,0.0,7.9,18.0,69,135
2017-10-24,Karl-Anthony Towns,MIN,IND,H,30.716666666666665,.746,.706,.059,.235,7.3,30.1,15.9,13.4,0.0,5.0,13.8,31.0,128,133
2017-10-24,Jeff Teague,MIN,IND,H,25.716666666666665,.143,.143,.143,.000,0.0,14.4,5.4,32.6,3.8,0.0,30.0,17.0,57,130
2017-10-24,Taj Gibson,MIN,IND,H,22.083333333333332,.750,.750,.000,.000,5.1,8.4,6.3,0.0,0.0,3.5,20.0,9.9,116,137
2017-10-24,Jamal Crawford,MIN,IND,H,29.5,.523,.467,.533,.333,0.0,0.0,0.0,43.2,3.3,0.0,10.4,28.5,113,133
2017-10-24,Nemanja Bjelica,MIN,IND,H,25.916666666666668,.827,.800,.800,.200,0.0,7.1,2.7,12.0,1.9,3.0,15.5,21.7,131,133
2017-10-24,Tyus Jones,MIN,IND,H,17.633333333333333,.647,.000,1.000,3.000,6.3,20.9,11.8,13.0,0.0,0.0,30.1,8.2,125,138
2017-10-24,Gorgui Dieng,MIN,IND,H,12.633333333333333,.750,.750,.000,.000,8.8,58.5,27.5,12.4,0.0,0.0,0.0,13.9,158,134
2017-10-24,Cole Aldrich,MIN,IND,H,4.65,.000,.000,.000,.000,0.0,0.0,0.0,24.6,10.6,0.0,0.0,9.4,55,117
2017-10-24,Aaron Brooks,MIN,IND,H,4.65,.833,.833,.333,.000,24.0,0.0,15.0,0.0,10.6,0.0,0.0,28.2,158,117
2017-10-24,Marcus Georges-Hunt,MIN,IND,H,4.65,.000,.000,.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,50.0,18.8,0,140
2017-10-24,Team Totals,MIN,IND,H,240.0,.559,.541,.279,.256,20.9,69.2,39.1,64.3,9.2,6.5,12.8,100.0,109.7,133.2
2017-10-24,D'Angelo Russell,BRK,ORL,R,29.9,.527,.458,.333,.333,6.2,11.7,8.6,6.3,3.0,0.0,9.8,38.9,104,117
2017-10-24,Caris LeVert,BRK,ORL,R,29.283333333333335,.568,.455,.545,.455,6.3,24.0,14.1,24.5,0.0,0.0,13.2,19.8,121,122
2017-10-24,DeMarre Carroll,BRK,ORL,R,26.716666666666665,.644,.545,.364,.455,3.5,21.9,11.6,11.6,1.7,3.0,0.0,18.8,146,116
2017-10-24,Rondae Hollis-Jefferson,BRK,ORL,R,24.616666666666667,.846,.750,.000,.750,7.5,14.3,10.5,13.8,1.8,3.2,15.8,19.6,150,116
2017-10-24,Timofey Mozgov,BRK,ORL,R,16.716666666666665,1.160,1.167,.333,.667,0.0,35.0,15.4,0.0,0.0,4.8,20.5,11.1,170,116
2017-10-24,Allen Crabbe,BRK,ORL,R,25.6,.262,.227,.636,.091,7.2,4.6,6.0,10.3,0.0,0.0,8.0,18.5,72,125
2017-10-24,Trevor Booker,BRK,ORL,R,23.75,.394,.375,.125,.250,7.8,29.6,17.4,17.9,1.9,0.0,25.3,19.1,80,117
2017-10-24,Spencer Dinwiddie,BRK,ORL,R,18.1,.475,.400,.200,.600,0.0,12.9,5.7,30.6,0.0,0.0,13.7,15.4,107,124
2017-10-24,Joe Harris,BRK,ORL,R,17.516666666666666,.333,.333,.500,.000,0.0,0.0,0.0,15.9,2.6,0.0,0.0,13.1,89,120
2017-10-24,Jarrett Allen,BRK,ORL,R,14.883333333333333,.512,.500,.000,.500,12.4,7.9,10.4,0.0,3.0,5.4,29.1,17.6,85,113
2017-10-24,Quincy Acy,BRK,ORL,R,12.916666666666666,.500,.500,.800,.000,7.1,27.2,16.0,0.0,3.5,0.0,0.0,14.8,114,114
2017-10-24,Team Totals,BRK,ORL,R,240.0,.545,.474,.365,.354,26.9,85.4,52.7,52.5,7.6,6.7,11.9,100.0,114.2,118.0
2017-10-24,Aaron Gordon,ORL,BRK,H,36.63333333333333,.915,.917,.278,.556,12.8,25.2,19.7,11.6,0.0,0.0,4.3,27.5,176,114
2017-10-24,Evan Fournier,ORL,BRK,H,36.166666666666664,.756,.667,.333,.533,3.2,12.8,8.6,18.3,3.8,0.0,5.1,23.2,151,111
2017-10-24,Nikola Vucevic,ORL,BRK,H,31.85,.353,.353,.294,.000,0.0,26.1,14.6,4.7,0.0,7.4,5.6,24.3,70,110
2017-10-24,D.J. Augustin,ORL,BRK,H,28.966666666666665,.825,.688,.375,1.000,0.0,3.2,1.8,30.4,4.7,0.0,20.7,21.6,141,112
2017-10-24,Terrence Ross,ORL,BRK,H,27.716666666666665,.000,.000,.400,.000,0.0,3.3,1.9,4.2,1.6,2.8,16.7,9.3,11,117
2017-10-24,Jonathon Simmons,ORL,BRK,H,25.066666666666666,.484,.250,.125,1.250,0.0,11.0,6.2,10.3,0.0,0.0,13.9,24.7,94,120
2017-10-24,Shelvin Mack,ORL,BRK,H,16.766666666666666,.400,.400,.400,.000,0.0,11.0,6.2,24.3,0.0,0.0,16.7,15.4,87,120
2017-10-24,Bismack Biyombo,ORL,BRK,H,16.15,.644,.667,.000,.667,7.2,22.9,16.0,0.0,0.0,4.9,20.5,13.0,109,112
2017-10-24,Jonathan Isaac,ORL,BRK,H,13.95,.515,.333,.000,.667,0.0,19.9,11.1,0.0,3.2,0.0,0.0,12.0,110,109
2017-10-24,Mario Hezonja,ORL,BRK,H,6.733333333333333,.000,.000,.000,.000,0.0,0.0,0.0,17.4,0.0,0.0,0.0,6.4,52,124
2017-10-24,Team Totals,ORL,BRK,H,240.0,.621,.542,.277,.482,14.6,73.1,47.3,48.8,7.6,8.2,9.9,100.0,118.0,114.2
2017-10-24,DeMarcus Cousins,NOP,POR,R,38.95,.640,.587,.435,.739,5.0,24.2,15.3,24.3,1.2,6.3,20.8,44.3,102,93
2017-10-24,Jrue Holiday,NOP,POR,R,35.0,.457,.393,.286,.214,0.0,12.2,6.5,41.5,1.4,2.3,16.4,23.5,89,102
2017-10-24,Dante Cunningham,NOP,POR,R,27.9,.000,.000,.400,.000,3.5,12.3,8.2,0.0,1.7,0.0,0.0,8.0,16,102
2017-10-24,E'Twaun Moore,NOP,POR,R,27.833333333333332,.800,.800,.600,.000,0.0,6.2,3.3,13.9,3.4,2.9,16.7,9.7,126,100
2017-10-24,Anthony Davis,NOP,POR,R,5.016666666666667,.500,.500,.000,.000,0.0,17.1,9.1,0.0,0.0,16.2,0.0,17.9,92,95
2017-10-24,Jameer Nelson,NOP,POR,R,30.566666666666666,.506,.444,.667,.222,0.0,5.6,3.0,12.4,0.0,0.0,16.8,17.4,86,110
2017-10-24,Ian Clark,NOP,POR,R,26.85,.483,.438,.375,.375,0.0,22.3,11.9,21.8,0.0,0.0,0.0,15.6,106,100
2017-10-24,Darius Miller,NOP,POR,R,20.066666666666666,.753,.500,.500,1.500,0.0,8.5,4.6,0.0,0.0,0.0,23.1,9.7,117,108
2017-10-24,Tony Allen,NOP,POR,R,14.966666666666667,.255,.200,.200,.400,6.5,0.0,3.1,0.0,0.0,0.0,25.4,23.6,46,112
2017-10-24,Cheick Diallo,NOP,POR,R,12.85,.387,.333,.000,.667,0.0,26.7,14.2,0.0,0.0,6.3,0.0,13.5,78,94
2017-10-24,Team Totals,NOP,POR,R,240.0,.516,.454,.395,.421,8.2,67.9,40.0,56.7,4.9,11.9,15.9,100.0,92.0,101.9
2017-10-24,CJ McCollum,POR,NOP,H,36.15,.669,.600,.333,.333,0.0,10.8,5.1,11.2,0.0,0.0,5.5,20.1,139,98
2017-10-24,Damian Lillard,POR,NOP,H,35.31666666666667,.326,.219,.500,.563,2.4,11.1,6.5,32.9,1.3,0.0,23.1,29.3,70,96
2017-10-24,Al-Farouq Aminu,POR,NOP,H,25.5,.621,.583,.333,.167,6.7,19.2,12.5,6.9,1.9,8.2,23.7,13.2,106,87
2017-10-24,Maurice Harkless,POR,NOP,H,23.1,.296,.000,.400,.800,3.7,21.2,11.9,0.0,2.1,9.0,22.8,15.1,60,85
2017-10-24,Jusuf Nurkic,POR,NOP,H,20.116666666666667,.570,.429,.000,1.143,4.3,29.2,15.9,0.0,2.4,0.0,22.2,26.8,96,90
2017-10-24,Evan Turner,POR,NOP,H,29.533333333333335,.472,.375,.417,.333,2.9,19.9,10.8,24.5,1.6,3.5,12.7,21.3,104,91
2017-10-24,Pat Connaughton,POR,NOP,H,23.0,.500,.500,.625,.000,0.0,25.6,11.9,0.0,0.0,0.0,0.0,13.9,111,97
2017-10-24,Ed Davis,POR,NOP,H,21.466666666666665,.482,.500,.000,.083,24.0,18.3,21.3,0.0,0.0,4.9,0.0,23.1,117,93
2017-10-24,Caleb Swanigan,POR,NOP,H,15.9,.460,.400,.200,.200,27.0,18.5,23.0,33.6,0.0,6.6,26.9,18.6,106,92
2017-10-24,Meyers Leonard,POR,NOP,H,6.416666666666667,1.250,1.250,.500,.000,13.4,15.3,14.2,0.0,7.4,0.0,0.0,12.4,245,81
2017-10-24,Shabazz Napier,POR,NOP,H,3.5,,,,,0.0,28.0,13.1,0.0,13.6,0.0,,0.0,0,67
2017-10-24,Team Totals,POR,NOP,H,240.0,.502,.432,.330,.375,32.1,91.8,60.0,51.5,6.9,15.2,14.9,100.0,101.9,92.0
2017-10-25,LeBron James,CLE,BRK,R,41.36666666666667,.616,.625,.100,.400,3.1,21.8,13.7,60.2,0.0,9.9,25.4,32.2,110,107
2017-10-25,Kevin Love,CLE,BRK,R,32.583333333333336,.480,.385,.462,.462,19.9,21.5,20.8,0.0,0.0,0.0,27.7,28.1,83,113
2017-10-25,J.R. Smith,CLE,BRK,R,27.866666666666667,.111,.111,.556,.000,4.7,10.8,8.1,9.2,3.4,0.0,10.0,15.2,44,108
2017-10-25,Tristan Thompson,CLE,BRK,R,22.6,.798,1.000,.000,2.000,11.5,26.5,20.0,0.0,2.1,0.0,34.7,5.4,119,107
2017-10-25,Jae Crowder,CLE,BRK,R,20.983333333333334,.644,.833,.667,.667,0.0,4.8,2.7,6.6,0.0,0.0,20.5,9.8,99,118
2017-10-25,Kyle Korver,CLE,BRK,R,30.733333333333334,.739,.750,.786,.143,0.0,6.5,3.7,0.0,1.5,3.3,11.8,23.2,123,111
2017-10-25,Jeff Green,CLE,BRK,R,27.2,.660,.545,.455,.545,0.0,22.1,12.5,17.5,1.7,7.5,0.0,21.2,149,104
2017-10-25,Iman Shumpert,CLE,BRK,R,17.866666666666667,.600,.600,.400,.000,0.0,16.8,9.5,0.0,0.0,0.0,0.0,11.8,121,115
2017-10-25,Jose Calderon,CLE,BRK,R,14.016666666666667,.833,.833,.333,.000,0.0,7.1,4.0,10.7,0.0,0.0,40.0,15.1,95,118
2017-10-25,Channing Frye,CLE,BRK,R,4.783333333333333,.500,.500,.500,.000,0.0,0.0,0.0,34.6,0.0,0.0,0.0,17.7,125,120
2017-10-25,Team Totals,CLE,BRK,R,240.0,.579,.556,.432,.321,24.3,79.2,55.3,53.8,4.9,14.9,18.5,100.0,105.4,110.3
2017-10-25,Rondae Hollis-Jefferson,BRK,CLE,H,34.583333333333336,.612,.500,.167,.667,5.8,15.0,9.8,8.4,1.4,9.1,20.5,23.7,107,103
2017-10-25,DeMarre Carroll,BRK,CLE,H,31.966666666666665,.533,.531,.563,.125,3.1,24.3,12.4,5.1,5.9,0.0,5.6,23.5,105,96
2017-10-25,Spencer Dinwiddie,BRK,CLE,H,31.75,.745,.692,.615,.308,3.1,16.3,8.9,30.8,1.5,0.0,11.9,22.2,143,108
2017-10-25,Caris LeVert,BRK,CLE,H,29.916666666666668,.357,.357,.357,.000,0.0,4.3,1.9,20.1,1.6,0.0,17.6,23.9,72,110
2017-10-25,Timofey Mozgov,BRK,CLE,H,12.45,,,,,8.0,10.4,9.1,0.0,3.8,0.0,,0.0,235,103
2017-10-25,Allen Crabbe,BRK,CLE,H,24.333333333333332,.620,.571,.714,.214,0.0,10.7,4.6,21.0,0.0,0.0,0.0,26.5,134,113
2017-10-25,Trevor Booker,BRK,CLE,H,19.533333333333335,.521,.750,.000,1.000,20.5,26.6,23.1,30.1,0.0,0.0,14.8,14.5,126,109
2017-10-25,Joe Harris,BRK,CLE,H,18.033333333333335,.611,.611,.778,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,118,114
2017-10-25,Jarrett Allen,BRK,CLE,H,13.783333333333333,.333,.333,.000,.000,0.0,18.8,8.2,9.5,6.9,0.0,0.0,9.1,87,96
2017-10-25,Quincy Acy,BRK,CLE,H,13.65,.750,.750,1.000,.000,7.3,28.5,16.5,0.0,0.0,0.0,33.3,9.2,103,109
2017-10-25,Sean Kilpatrick,BRK,CLE,H,10.0,.167,.167,.500,.000,0.0,13.0,5.6,13.6,4.7,0.0,0.0,25.2,48,102
2017-10-25,Team Totals,BRK,CLE,H,240.0,.548,.522,.495,.226,20.8,75.7,44.7,55.0,10.8,6.5,10.5,100.0,110.3,105.4
2017-10-25,Jamal Murray,DEN,CHO,R,33.083333333333336,.383,.350,.250,.100,7.5,0.0,4.3,26.1,1.5,0.0,4.6,26.5,96,118
2017-10-25,Wilson Chandler,DEN,CHO,R,30.883333333333333,.350,.350,.400,.000,2.7,14.5,7.7,23.3,0.0,3.1,9.1,14.3,91,116
2017-10-25,Gary Harris,DEN,CHO,R,30.516666666666666,.529,.529,.529,.000,2.7,3.7,3.1,5.8,1.6,0.0,15.0,26.3,96,117
2017-10-25,Nikola Jokic,DEN,CHO,R,30.316666666666666,.723,.708,.083,.083,16.4,22.1,18.8,0.0,0.0,0.0,13.9,19.1,131,116
2017-10-25,Paul Millsap,DEN,CHO,R,28.466666666666665,.405,.389,.444,.222,0.0,19.6,8.3,0.0,0.0,0.0,9.2,15.3,81,116
2017-10-25,Will Barton,DEN,CHO,R,28.616666666666667,.314,.308,.308,.231,2.9,23.4,11.6,32.2,1.7,0.0,0.0,20.1,91,111
2017-10-25,Mason Plumlee,DEN,CHO,R,20.716666666666665,.488,.500,.000,.833,8.0,43.1,22.9,0.0,7.2,0.0,26.8,21.7,77,93
2017-10-25,Malik Beasley,DEN,CHO,R,15.366666666666667,.875,.875,.500,.000,5.4,0.0,3.1,0.0,0.0,0.0,0.0,10.4,178,122
2017-10-25,Emmanuel Mudiay,DEN,CHO,R,14.0,.113,.000,.250,.250,11.8,15.9,13.6,9.0,0.0,0.0,18.4,31.2,36,117
2017-10-25,Trey Lyles,DEN,CHO,R,4.316666666666666,.000,.000,.000,.000,0.0,25.9,11.0,0.0,0.0,0.0,0.0,9.3,0,115
2017-10-25,Kenneth Faried,DEN,CHO,R,3.716666666666667,,,,,22.3,0.0,12.8,0.0,0.0,0.0,,0.0,216,122
2017-10-25,Team Totals,DEN,CHO,R,240.0,.436,.420,.310,.150,31.0,76.7,50.5,47.4,6.2,2.0,10.9,100.0,96.3,113.9
2017-10-25,Kemba Walker,CHO,DEN,H,32.35,.733,.556,.444,1.000,0.0,10.2,5.9,23.1,0.0,0.0,7.2,19.5,155,102
2017-10-25,Jeremy Lamb,CHO,DEN,H,29.3,.830,.786,.714,.857,0.0,5.6,3.2,20.8,1.7,2.4,9.4,16.4,162,99
2017-10-25,Dwight Howard,CHO,DEN,H,26.766666666666666,.633,.571,.000,1.571,20.9,46.4,35.5,0.0,0.0,5.2,37.2,31.7,91,78
2017-10-25,Marvin Williams,CHO,DEN,H,21.3,.750,.750,.500,.000,10.5,7.8,8.9,0.0,4.7,0.0,14.3,14.8,133,92
2017-10-25,Michael Kidd-Gilchrist,CHO,DEN,H,10.616666666666667,.167,.167,.167,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.5,38,107
2017-10-25,Frank Kaminsky,CHO,DEN,H,27.983333333333334,.667,.667,.333,.000,4.0,8.9,6.8,22.8,0.0,2.5,6.3,25.8,134,100
2017-10-25,Dwayne Bacon,CHO,DEN,H,25.083333333333332,.625,.625,.250,.000,0.0,13.2,7.6,11.2,0.0,2.8,0.0,7.2,144,98
2017-10-25,Malik Monk,CHO,DEN,H,25.033333333333335,.607,.607,.643,.000,0.0,6.6,3.8,15.6,4.0,0.0,6.7,27.0,119,95
2017-10-25,Johnny O'Bryant,CHO,DEN,H,19.55,.500,.500,.429,.000,0.0,12.7,7.3,8.0,0.0,0.0,22.2,20.8,82,100
2017-10-25,Treveon Graham,CHO,DEN,H,15.633333333333333,.000,.000,.000,.000,7.1,10.6,9.1,0.0,0.0,0.0,0.0,5.8,42,101
2017-10-25,Mangok Mathiang,CHO,DEN,H,3.466666666666667,.000,.000,.000,.000,32.2,23.9,27.4,0.0,0.0,0.0,0.0,26.0,42,94
2017-10-25,Marcus Paige,CHO,DEN,H,2.9166666666666665,.000,.000,.000,.000,0.0,56.7,32.6,0.0,0.0,0.0,0.0,30.9,0,77
2017-10-25,Team Totals,CHO,DEN,H,240.0,.595,.549,.383,.321,23.3,69.0,49.5,44.7,5.2,7.2,13.2,100.0,113.9,96.3
2017-10-25,Marc Gasol,MEM,DAL,R,37.18333333333333,.702,.767,.467,.533,7.0,34.2,20.0,24.1,2.8,0.0,9.7,26.6,133,109
2017-10-25,Mike Conley,MEM,DAL,R,35.31666666666667,.595,.567,.533,.400,0.0,20.0,9.6,17.4,1.5,0.0,0.0,24.1,128,113
2017-10-25,James Ennis,MEM,DAL,R,33.833333333333336,.592,.400,.400,.800,0.0,16.7,8.0,4.7,3.1,0.0,22.8,12.5,99,110
2017-10-25,Jarell Martin,MEM,DAL,R,22.85,.583,.583,.333,.000,0.0,6.2,3.0,15.7,0.0,8.8,25.0,16.9,95,110
2017-10-25,Andrew Harrison,MEM,DAL,R,21.766666666666666,.470,.429,.429,.143,6.0,6.5,6.2,16.7,2.4,0.0,11.8,18.7,101,112
2017-10-25,Dillon Brooks,MEM,DAL,R,27.766666666666666,.400,.400,.400,.000,4.7,5.1,4.9,0.0,0.0,0.0,44.4,15.6,49,117
2017-10-25,Mario Chalmers,MEM,DAL,R,25.333333333333332,.388,.333,.556,.333,0.0,22.3,10.7,0.0,0.0,0.0,36.8,31.1,49,116
2017-10-25,Tyreke Evans,MEM,DAL,R,25.133333333333333,.732,.688,.250,.250,0.0,22.5,10.8,16.3,2.1,0.0,0.0,17.0,154,111
2017-10-25,Brandan Wright,MEM,DAL,R,10.816666666666666,.000,.000,.000,.000,24.0,13.1,18.8,0.0,0.0,0.0,0.0,8.9,65,117
2017-10-25,Team Totals,MEM,DAL,R,240.0,.569,.542,.431,.333,16.2,88.2,50.7,42.4,7.6,4.2,17.1,100.0,102.4,112.2
2017-10-25,Wesley Matthews,DAL,MEM,H,41.21666666666667,.743,.722,.444,.444,3.4,9.4,6.6,7.7,1.3,0.0,15.7,15.2,127,105
2017-10-25,Harrison Barnes,DAL,MEM,H,38.03333333333333,.442,.346,.308,.692,0.0,20.5,10.7,12.2,0.0,0.0,5.6,23.2,94,106
2017-10-25,Dennis Smith,DAL,MEM,H,28.35,.738,.792,.500,.167,0.0,4.6,2.4,37.7,0.0,0.0,7.2,24.0,138,109
2017-10-25,Dirk Nowitzki,DAL,MEM,H,24.6,.574,.500,.300,.300,5.7,21.1,13.7,22.3,0.0,0.0,0.0,22.6,129,107
2017-10-25,Nerlens Noel,DAL,MEM,H,20.2,.680,.600,.000,.400,7.0,25.7,16.7,8.2,2.6,5.8,25.4,19.2,108,94
2017-10-25,Yogi Ferrell,DAL,MEM,H,29.283333333333335,.683,.583,.500,.500,0.0,17.7,9.2,5.3,1.8,4.0,12.0,14.0,122,100
2017-10-25,Dwight Powell,DAL,MEM,H,24.616666666666667,.333,.333,.333,.000,0.0,21.1,11.0,5.7,2.1,9.5,0.0,6.0,82,95
2017-10-25,J.J. Barea,DAL,MEM,H,19.066666666666666,.643,.650,.400,.200,7.4,27.2,17.7,43.0,5.5,0.0,21.6,35.7,109,92
2017-10-25,Devin Harris,DAL,MEM,H,10.433333333333334,.387,.333,.167,.667,0.0,12.4,6.5,0.0,0.0,0.0,11.4,41.2,69,106
2017-10-25,Dorian Finney-Smith,DAL,MEM,H,4.2,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,110
2017-10-25,Team Totals,DAL,MEM,H,240.0,.594,.561,.351,.392,11.8,83.8,49.3,55.6,6.5,9.8,11.3,100.0,112.2,102.4
2017-10-25,Karl-Anthony Towns,MIN,DET,R,36.15,.648,.594,.375,.250,3.2,28.5,15.8,5.0,0.0,2.3,14.5,25.5,111,121
2017-10-25,Andrew Wiggins,MIN,DET,R,35.71666666666667,.658,.625,.167,.750,0.0,9.6,4.8,4.9,2.7,0.0,23.9,26.0,98,122
2017-10-25,Shabazz Muhammad,MIN,DET,R,28.75,.202,.111,.333,.222,8.0,8.0,8.0,4.7,1.7,0.0,0.0,15.2,63,124
2017-10-25,Jeff Teague,MIN,DET,R,28.666666666666668,.643,.643,.214,.000,0.0,8.0,4.0,42.6,1.7,0.0,17.6,26.3,112,124
2017-10-25,Taj Gibson,MIN,DET,R,24.35,.510,.400,.000,.400,4.7,9.4,7.0,17.9,0.0,6.8,14.5,12.5,110,123
2017-10-25,Jamal Crawford,MIN,DET,R,24.333333333333332,.333,.333,.417,.000,0.0,14.1,7.0,19.0,0.0,0.0,0.0,21.9,80,127
2017-10-25,Nemanja Bjelica,MIN,DET,R,23.65,.595,.500,.600,.400,4.8,9.7,7.2,6.2,0.0,0.0,0.0,11.0,134,128
2017-10-25,Tyus Jones,MIN,DET,R,17.3,.615,.500,.250,.500,6.6,13.2,9.9,17.6,2.8,0.0,17.0,15.1,120,120
2017-10-25,Gorgui Dieng,MIN,DET,R,14.983333333333333,.667,.667,.167,.000,7.6,30.5,19.1,13.2,0.0,5.5,14.3,20.7,117,118
2017-10-25,Cole Aldrich,MIN,DET,R,2.033333333333333,.000,.000,.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.8,0,130
2017-10-25,Aaron Brooks,MIN,DET,R,2.033333333333333,.000,.000,1.000,.000,0.0,56.2,28.1,0.0,0.0,0.0,0.0,21.8,0,116
2017-10-25,Marcus Georges-Hunt,MIN,DET,R,2.033333333333333,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,130
2017-10-25,Team Totals,MIN,DET,R,240.0,.536,.488,.294,.247,16.7,71.4,44.0,51.4,5.0,6.9,12.9,100.0,101.9,123.1
2017-10-25,Tobias Harris,DET,MIN,H,39.05,.708,.708,.375,.000,0.0,11.7,5.9,4.0,2.5,2.0,4.0,27.1,133,100
