DATE,PLAYER_NAME,OWN_TEAM,OPP_TEAM,VENUE,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg
2018-10-16,Ben Simmons,PHI,BOS,R,42.733333333333334,.516,.500,.000,.714,6.9,25.4,16.5,34.4,4.3,3.7,14.0,21.2,104,90
2018-10-16,Joel Embiid,PHI,BOS,R,36.81666666666667,.496,.452,.190,.238,5.3,19.7,12.8,11.7,1.3,4.3,17.7,32.5,84,98
2018-10-16,Robert Covington,PHI,BOS,R,34.2,.400,.400,.700,.000,2.9,13.2,8.3,0.0,2.7,2.3,16.7,14.9,67,99
2018-10-16,Markelle Fultz,PHI,BOS,R,24.333333333333332,.317,.286,.000,.286,0.0,11.2,5.8,13.1,1.9,0.0,27.6,19.0,52,103
2018-10-16,Dario Saric,PHI,BOS,R,22.9,.375,.375,.500,.000,0.0,23.7,12.3,7.6,0.0,0.0,27.3,20.4,55,103
2018-10-16,J.J. Redick,PHI,BOS,R,29.766666666666666,.471,.471,.471,.000,0.0,6.1,3.2,7.1,0.0,0.0,0.0,24.2,92,109
2018-10-16,T.J. McConnell,PHI,BOS,R,22.433333333333334,.400,.400,.200,.000,0.0,4.0,2.1,21.6,0.0,0.0,0.0,9.5,97,109
2018-10-16,Landry Shamet,PHI,BOS,R,12.7,.102,.000,.500,.500,0.0,7.1,3.7,0.0,0.0,0.0,0.0,16.3,23,108
2018-10-16,Amir Johnson,PHI,BOS,R,11.183333333333334,.906,1.000,.000,4.000,0.0,24.3,12.6,14.4,0.0,0.0,0.0,10.5,193,103
2018-10-16,Furkan Korkmaz,PHI,BOS,R,1.45,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,111
2018-10-16,Jonah Bolden,PHI,BOS,R,1.45,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,111
2018-10-16,Team Totals,PHI,BOS,R,240.0,.448,.420,.299,.264,12.2,77.4,46.1,52.9,7.7,8.3,14.1,100.0,83.4,100.7
2018-10-16,Al Horford,BOS,PHI,H,29.95,.605,.571,.143,.143,0.0,13.1,6.3,9.0,0.0,10.5,28.7,14.3,90,80
2018-10-16,Kyrie Irving,BOS,PHI,H,29.0,.235,.179,.571,.143,0.0,13.5,6.5,29.9,0.0,0.0,16.8,25.3,63,89
2018-10-16,Jayson Tatum,BOS,PHI,H,28.933333333333334,.599,.559,.294,.294,6.3,23.7,14.6,18.4,1.6,0.0,5.0,28.6,125,83
2018-10-16,Jaylen Brown,BOS,PHI,H,28.383333333333333,.432,.423,.231,.154,9.6,6.9,8.3,10.1,0.0,0.0,12.6,22.9,91,89
2018-10-16,Gordon Hayward,BOS,PHI,H,24.616666666666667,.388,.375,.250,.167,7.4,11.9,9.6,0.0,7.5,0.0,0.0,21.4,90,74
2018-10-16,Terry Rozier,BOS,PHI,H,26.516666666666666,.550,.550,.200,.000,0.0,29.6,14.2,5.5,0.0,3.0,9.1,17.0,102,84
2018-10-16,Marcus Smart,BOS,PHI,H,25.0,.717,.750,1.000,.500,0.0,11.8,5.6,15.1,0.0,0.0,29.1,11.3,109,89
2018-10-16,Marcus Morris,BOS,PHI,H,20.5,.667,.667,.583,.000,8.8,38.2,23.0,0.0,4.5,0.0,7.7,26.0,122,74
2018-10-16,Aron Baynes,BOS,PHI,H,19.233333333333334,.571,.571,.571,.000,14.1,5.1,9.8,21.7,0.0,0.0,12.5,17.0,124,89
2018-10-16,Daniel Theis,BOS,PHI,H,4.133333333333334,,,,,0.0,23.7,11.4,0.0,0.0,0.0,,0.0,0,86
2018-10-16,Semi Ojeleye,BOS,PHI,H,1.45,,,,,0.0,67.6,32.5,0.0,0.0,0.0,,0.0,0,80
2018-10-16,Guerschon Yabusele,BOS,PHI,H,1.45,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,91
2018-10-16,Brad Wanamaker,BOS,PHI,H,0.8166666666666667,1.000,1.000,.000,.000,0.0,100.0,57.6,0.0,0.0,0.0,0.0,50.2,200,71
2018-10-16,Team Totals,BOS,PHI,H,240.0,.509,.490,.381,.144,22.6,87.8,53.9,50.0,6.7,8.2,11.9,100.0,100.7,83.4
2018-10-16,Paul George,OKC,GSW,R,37.4,.509,.478,.522,.348,0.0,5.6,2.5,29.9,5.0,0.0,15.9,33.4,93,104
2018-10-16,Steven Adams,OKC,GSW,R,35.6,.548,.500,.000,.667,9.5,20.5,14.4,21.7,2.6,0.0,11.4,19.5,114,103
2018-10-16,Dennis Schroder,OKC,GSW,R,34.083333333333336,.485,.421,.316,.316,4.9,18.4,10.9,36.5,4.1,2.0,12.2,28.6,102,100
2018-10-16,Terrance Ferguson,OKC,GSW,R,26.5,.000,.000,1.000,.000,6.4,7.9,7.0,5.5,0.0,0.0,33.3,4.5,48,114
2018-10-16,Patrick Patterson,OKC,GSW,R,18.883333333333333,.339,.278,.444,.333,13.4,11.1,12.3,0.0,2.5,3.7,8.8,23.7,80,105
2018-10-16,Jerami Grant,OKC,GSW,R,29.1,.400,.357,.571,.571,5.8,0.0,3.2,11.1,0.0,7.2,0.0,11.9,104,114
2018-10-16,Alex Abrines,OKC,GSW,R,23.466666666666665,.500,.500,.750,.000,0.0,8.9,4.0,0.0,0.0,0.0,0.0,13.5,104,114
2018-10-16,Raymond Felton,OKC,GSW,R,13.916666666666666,.417,.200,.600,1.000,0.0,22.5,10.0,11.7,0.0,0.0,21.7,26.2,76,108
2018-10-16,Nerlens Noel,OKC,GSW,R,12.4,.521,.500,.000,1.000,20.4,33.7,26.3,13.3,3.8,5.6,0.0,9.2,142,92
2018-10-16,Hamidou Diallo,OKC,GSW,R,8.616666666666667,.450,.500,.000,.250,0.0,12.1,5.4,25.5,5.4,0.0,0.0,20.4,99,100
2018-10-16,Team Totals,OKC,GSW,R,240.0,.466,.418,.407,.407,28.1,63.0,43.7,63.6,11.7,8.7,11.5,100.0,97.7,105.6
2018-10-16,Kevin Durant,GSW,OKC,H,37.71666666666667,.531,.429,.238,.476,2.8,15.6,9.9,25.0,1.2,2.4,10.6,29.2,116,98
2018-10-16,Stephen Curry,GSW,OKC,H,36.6,.721,.675,.450,.250,0.0,18.4,10.2,42.8,1.3,0.0,11.9,26.7,141,97
2018-10-16,Klay Thompson,GSW,OKC,H,34.983333333333334,.328,.275,.400,.150,3.0,7.2,5.3,0.0,0.0,0.0,8.6,25.8,75,106
2018-10-16,Draymond Green,GSW,OKC,H,32.75,.167,.167,.167,.000,3.2,30.9,18.5,18.1,4.3,0.0,50.0,14.2,42,85
2018-10-16,Damian Jones,GSW,OKC,H,26.533333333333335,.857,.857,.000,.000,7.9,3.2,5.3,11.6,0.0,10.1,22.2,13.1,130,102
2018-10-16,Kevon Looney,GSW,OKC,H,18.066666666666666,.455,.455,.000,.000,46.2,9.3,25.8,18.5,2.6,9.8,8.3,25.7,117,93
2018-10-16,Shaun Livingston,GSW,OKC,H,14.566666666666666,.600,.600,.000,.000,14.3,5.8,9.6,10.3,3.2,0.0,16.7,16.0,114,99
2018-10-16,Quinn Cook,GSW,OKC,H,13.2,.750,.750,.500,.000,7.9,6.4,7.1,9.5,0.0,0.0,50.0,11.7,81,106
2018-10-16,Andre Iguodala,GSW,OKC,H,10.383333333333333,.500,.500,.500,.000,0.0,16.2,9.0,24.7,0.0,0.0,0.0,7.5,139,102
2018-10-16,Jordan Bell,GSW,OKC,H,6.65,,,,,15.7,12.7,14.0,0.0,0.0,13.4,,0.0,220,96
2018-10-16,Jonas Jerebko,GSW,OKC,H,6.166666666666667,,,,,0.0,41.0,22.7,0.0,0.0,0.0,100.0,6.3,0,87
2018-10-16,Alfonzo McKinnie,GSW,OKC,H,2.35,.000,.000,1.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.5,0,110
2018-10-16,Team Totals,GSW,OKC,H,240.0,.525,.479,.274,.189,37.0,71.9,56.3,66.7,6.8,13.0,16.9,100.0,105.6,97.7
2018-10-17,Malcolm Brogdon,MIL,CHO,R,38.016666666666666,.556,.556,.667,.000,0.0,6.9,3.9,20.5,1.2,0.0,30.8,14.3,94,112
2018-10-17,Giannis Antetokounmpo,MIL,CHO,R,34.766666666666666,.476,.429,.143,.571,9.6,37.7,25.4,37.3,0.0,2.6,23.3,41.2,91,105
2018-10-17,Eric Bledsoe,MIL,CHO,R,33.53333333333333,.654,.654,.385,.000,6.7,5.2,5.8,13.4,0.0,2.7,13.3,18.7,122,113
2018-10-17,Khris Middleton,MIL,CHO,R,32.766666666666666,.638,.607,.429,.143,3.4,21.3,13.5,18.5,2.9,2.7,11.8,21.5,124,102
2018-10-17,Brook Lopez,MIL,CHO,R,21.45,.799,.714,.714,.571,0.0,12.2,6.9,6.8,2.2,0.0,18.6,21.0,130,108
2018-10-17,Ersan Ilyasova,MIL,CHO,R,29.0,.722,.722,.333,.000,3.8,24.1,15.2,10.3,0.0,0.0,0.0,13.0,153,110
2018-10-17,Donte DiVincenzo,MIL,CHO,R,22.066666666666666,.667,.667,.667,.000,5.1,4.0,4.4,6.1,2.1,0.0,14.3,13.3,120,111
2018-10-17,John Henson,MIL,CHO,R,12.0,.515,.333,.000,.667,18.6,29.1,24.5,0.0,0.0,7.4,34.0,20.5,87,103
2018-10-17,Tony Snell,MIL,CHO,R,11.333333333333334,.000,.000,.500,.000,9.8,7.7,8.6,10.1,0.0,0.0,0.0,7.4,65,115
2018-10-17,Christian Wood,MIL,CHO,R,4.95,1.500,1.500,1.000,.000,0.0,17.6,9.9,0.0,0.0,0.0,0.0,8.4,300,113
2018-10-17,Sterling Brown,MIL,CHO,R,0.11666666666666667,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,117
2018-10-17,Team Totals,MIL,CHO,R,240.0,.602,.576,.400,.235,25.6,83.6,58.2,61.9,4.9,7.4,18.3,100.0,110.2,109.2
2018-10-17,Kemba Walker,CHO,MIL,H,38.65,.657,.638,.448,.172,2.3,2.9,2.5,22.2,2.4,0.0,8.8,37.7,121,114
2018-10-17,Nicolas Batum,CHO,MIL,H,31.816666666666666,.313,.313,.500,.000,2.7,21.1,10.8,11.9,2.9,5.9,20.0,13.4,71,104
2018-10-17,Marvin Williams,CHO,MIL,H,25.85,.317,.357,.857,.286,3.4,34.5,17.1,5.0,0.0,14.6,11.3,14.6,69,102
2018-10-17,Cody Zeller,CHO,MIL,H,21.1,1.330,1.500,1.000,2.000,0.0,15.9,7.0,5.9,2.2,0.0,0.0,3.8,266,110
2018-10-17,Jeremy Lamb,CHO,MIL,H,20.8,.455,.455,.364,.000,8.4,0.0,4.7,7.3,2.3,0.0,0.0,22.5,104,114
2018-10-17,Malik Monk,CHO,MIL,H,33.583333333333336,.563,.563,.500,.000,0.0,13.3,5.8,9.2,1.4,5.6,0.0,20.3,115,110
2018-10-17,Michael Kidd-Gilchrist,CHO,MIL,H,21.633333333333333,.579,.500,.000,1.000,12.1,15.5,13.6,6.5,0.0,4.4,10.4,19.0,123,113
2018-10-17,Tony Parker,CHO,MIL,H,19.8,.500,.500,.000,.000,0.0,16.9,7.4,54.2,0.0,0.0,20.0,21.5,107,115
2018-10-17,Miles Bridges,CHO,MIL,H,14.5,.266,.000,1.000,2.000,0.0,0.0,0.0,8.1,0.0,0.0,34.7,8.5,54,119
2018-10-17,Willy Hernangomez,CHO,MIL,H,12.266666666666667,.625,.600,.200,1.000,7.1,36.4,20.0,0.0,3.8,0.0,12.2,28.5,113,101
2018-10-17,Team Totals,CHO,MIL,H,240.0,.551,.533,.413,.239,16.4,74.4,41.8,51.2,7.8,17.6,9.8,100.0,109.2,110.2
2018-10-17,Joe Harris,BRK,DET,R,37.13333333333333,.464,.464,.500,.000,0.0,16.2,9.1,20.0,1.3,0.0,12.5,19.0,89,105
2018-10-17,Jared Dudley,BRK,DET,R,35.85,.085,.000,.800,.400,7.2,2.8,4.7,10.0,4.0,0.0,0.0,7.2,64,104
2018-10-17,Caris LeVert,BRK,DET,R,33.983333333333334,.627,.556,.111,.444,3.8,8.8,6.6,21.8,1.4,2.1,12.2,31.9,114,106
2018-10-17,Jarrett Allen,BRK,DET,R,30.15,.723,.700,.300,.400,8.6,26.5,18.7,0.0,0.0,9.4,14.5,20.2,118,98
2018-10-17,D'Angelo Russell,BRK,DET,R,24.95,.405,.389,.444,.222,0.0,8.0,4.5,28.1,1.9,0.0,16.8,21.0,82,107
2018-10-17,Spencer Dinwiddie,BRK,DET,R,32.28333333333333,.569,.556,.167,.278,0.0,12.4,7.0,35.5,1.5,0.0,16.5,33.1,98,106
2018-10-17,Ed Davis,BRK,DET,R,17.6,.901,1.000,.000,.250,0.0,39.8,22.5,28.1,2.7,0.0,31.1,16.2,116,93
2018-10-17,Treveon Graham,BRK,DET,R,17.416666666666668,.000,.000,1.000,.000,0.0,11.5,6.5,6.9,2.8,0.0,33.3,7.6,18,104
2018-10-17,Rodions Kurucs,BRK,DET,R,10.6,.750,.750,1.000,.000,0.0,9.4,5.3,12.8,0.0,0.0,33.3,12.5,94,110
2018-10-17,Team Totals,BRK,DET,R,240.0,.545,.518,.329,.268,13.5,70.8,45.9,70.0,9.0,7.4,15.6,100.0,100.0,103.0
2018-10-17,Reggie Jackson,DET,BRK,H,35.016666666666666,.446,.400,.450,.150,2.9,3.7,3.2,18.6,1.4,0.0,8.6,27.6,97,102
2018-10-17,Blake Griffin,DET,BRK,H,34.28333333333333,.595,.500,.059,.647,5.8,22.7,13.2,30.2,0.0,0.0,4.4,27.6,133,103
2018-10-17,Andre Drummond,DET,BRK,H,32.18333333333333,.527,.500,.143,.190,28.0,44.3,35.1,12.4,0.0,2.7,14.9,34.5,106,98
2018-10-17,Luke Kennard,DET,BRK,H,19.333333333333332,.700,.700,.200,.000,0.0,26.8,11.7,0.0,0.0,4.5,16.7,12.9,111,99
2018-10-17,Bruce Brown,DET,BRK,H,18.866666666666667,.000,.000,.667,.000,0.0,13.8,6.0,6.5,0.0,4.6,25.0,8.8,14,99
2018-10-17,Langston Galloway,DET,BRK,H,33.0,.510,.400,.600,.400,0.0,11.8,5.1,4.0,0.0,0.0,0.0,7.4,120,104
2018-10-17,Ish Smith,DET,BRK,H,28.75,.500,.500,.273,.000,0.0,0.0,0.0,16.3,0.0,0.0,8.3,17.3,104,105
2018-10-17,Glenn Robinson,DET,BRK,H,20.066666666666666,.667,.667,.333,.000,0.0,0.0,0.0,0.0,2.4,4.3,25.0,8.3,93,97
2018-10-17,Zaza Pachulia,DET,BRK,H,14.716666666666667,.436,.333,.000,.333,13.6,44.1,26.9,40.2,6.5,5.9,22.5,25.0,97,81
2018-10-17,Zach Lofton,DET,BRK,H,3.75,.000,.000,1.000,.000,0.0,0.0,0.0,0.0,12.8,0.0,50.0,22.1,0,79
2018-10-17,Team Totals,DET,BRK,H,240.0,.506,.457,.261,.239,29.2,86.5,54.1,53.8,5.0,9.1,12.1,100.0,103.0,100.0
2018-10-17,Anthony Davis,NOP,HOU,R,39.11666666666667,.664,.619,.000,.333,5.7,35.8,21.6,27.2,3.6,8.4,4.0,25.7,146,95
2018-10-17,Jrue Holiday,NOP,HOU,R,38.266666666666666,.417,.417,.500,.000,0.0,7.8,4.1,21.9,2.4,0.0,20.0,15.7,94,110
2018-10-17,Elfrid Payton,NOP,HOU,R,36.86666666666667,.360,.385,.154,.154,3.0,24.4,14.3,28.6,1.3,0.0,6.7,16.2,106,109
2018-10-17,E'Twaun Moore,NOP,HOU,R,33.733333333333334,.763,.708,.250,.333,6.6,3.0,4.7,7.0,1.4,0.0,12.7,18.7,140,113
2018-10-17,Nikola Mirotic,NOP,HOU,R,29.9,.704,.700,.400,.150,26.1,10.0,17.6,14.0,0.0,0.0,4.5,29.9,148,115
2018-10-17,Julius Randle,NOP,HOU,R,23.816666666666666,.709,.667,.267,.400,9.4,25.2,17.7,17.9,0.0,0.0,0.0,29.7,156,111
2018-10-17,Darius Miller,NOP,HOU,R,19.933333333333334,.000,.000,.500,.000,0.0,0.0,0.0,4.6,2.3,0.0,50.0,8.0,17,112
2018-10-17,Solomon Hill,NOP,HOU,R,12.033333333333333,.500,.500,.333,.000,0.0,16.6,8.8,8.3,0.0,0.0,0.0,10.0,123,113
2018-10-17,Kenrich Williams,NOP,HOU,R,1.5833333333333335,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,118
2018-10-17,Frank Jackson,NOP,HOU,R,1.5833333333333335,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,118
2018-10-17,Jahlil Okafor,NOP,HOU,R,1.5833333333333335,,,,,0.0,0.0,0.0,0.0,0.0,0.0,100.0,50.7,0,118
2018-10-17,Cheick Diallo,NOP,HOU,R,1.5833333333333335,,,,,0.0,100.0,66.6,0.0,0.0,0.0,,0.0,0,88
2018-10-17,Team Totals,NOP,HOU,R,240.0,.608,.582,.255,.224,32.6,83.3,59.3,69.2,7.8,6.8,10.0,100.0,127.2,108.8
2018-10-17,James Harden,HOU,NOP,H,34.71666666666667,.537,.500,.533,.267,5.8,22.5,13.7,45.0,4.0,1.9,19.3,25.3,110,120
2018-10-17,P.J. Tucker,HOU,NOP,H,34.31666666666667,.745,.727,.636,.364,0.0,6.5,3.1,4.6,1.4,1.9,0.0,15.7,148,130
2018-10-17,Chris Paul,HOU,NOP,H,32.35,.669,.625,.583,.417,0.0,17.3,8.2,29.6,2.9,0.0,6.6,19.9,137,125
2018-10-17,Clint Capela,HOU,NOP,H,26.183333333333334,.444,.444,.000,.000,11.5,21.3,16.1,5.8,0.0,2.5,10.0,16.1,99,128
2018-10-17,James Ennis,HOU,NOP,H,24.716666666666665,.571,.571,.714,.000,4.0,0.0,2.1,0.0,1.9,0.0,0.0,12.0,117,132
2018-10-17,Eric Gordon,HOU,NOP,H,29.35,.648,.571,.643,.357,0.0,11.4,5.4,5.9,0.0,0.0,0.0,23.3,133,133
2018-10-17,Carmelo Anthony,HOU,NOP,H,27.0,.383,.350,.500,.400,3.7,12.4,7.8,0.0,0.0,2.4,14.5,21.5,71,131
2018-10-17,Michael Carter-Williams,HOU,NOP,H,17.733333333333334,.460,.450,.300,.200,5.6,18.9,11.9,19.2,0.0,7.4,21.6,33.1,81,125
2018-10-17,Gerald Green,HOU,NOP,H,10.466666666666667,.000,.000,1.000,.000,0.0,10.7,5.0,0.0,4.5,6.3,0.0,16.2,0,119
2018-10-17,Gary Clark,HOU,NOP,H,1.5833333333333335,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,136
2018-10-17,Isaiah Hartenstein,HOU,NOP,H,1.5833333333333335,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,136
2018-10-17,Team Totals,HOU,NOP,H,240.0,.546,.511,.522,.261,16.7,67.4,40.7,53.8,7.8,9.6,9.7,100.0,108.8,127.2
2018-10-17,Marc Gasol,MEM,IND,R,30.183333333333334,.448,.273,.273,.727,3.1,23.4,11.2,21.9,5.1,0.0,0.0,22.3,104,111
2018-10-17,Mike Conley,MEM,IND,R,28.966666666666665,.446,.364,.455,.273,3.2,4.9,3.9,24.8,1.8,0.0,7.5,21.4,93,123
2018-10-17,JaMychal Green,MEM,IND,R,24.983333333333334,.643,.643,.286,.000,7.5,28.3,15.8,22.2,4.1,0.0,12.5,14.9,118,111
2018-10-17,Garrett Temple,MEM,IND,R,24.5,.462,.462,.615,.000,0.0,0.0,0.0,22.8,0.0,3.4,7.1,26.5,85,125
2018-10-17,Chandler Parsons,MEM,IND,R,22.55,.333,.333,.556,.000,0.0,6.3,2.5,0.0,2.3,3.7,0.0,18.5,65,119
2018-10-17,Shelvin Mack,MEM,IND,R,29.916666666666668,.169,.125,.125,.250,3.1,9.4,5.7,20.6,1.7,0.0,10.1,15.3,50,121
2018-10-17,Jaren Jackson,MEM,IND,R,25.3,.579,.333,.167,1.000,7.4,16.7,11.2,8.9,6.1,3.3,0.0,15.9,133,108
2018-10-17,MarShon Brooks,MEM,IND,R,22.066666666666666,.373,.222,.333,.778,0.0,12.8,5.1,10.5,0.0,0.0,0.0,25.4,82,125
2018-10-17,Kyle Anderson,MEM,IND,R,19.25,.363,.333,.000,.333,0.0,14.7,5.9,12.5,0.0,0.0,22.5,21.4,59,124
2018-10-17,Dillon Brooks,MEM,IND,R,6.283333333333333,.000,.000,.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,50.0,14.8,0,127
2018-10-17,Wayne Selden,MEM,IND,R,6.0,.833,.833,.333,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.2,143,128
2018-10-17,Team Totals,MEM,IND,R,240.0,.431,.357,.345,.333,13.7,61.8,32.9,64.0,11.8,5.3,6.8,100.0,88.8,118.7
2018-10-17,Thaddeus Young,IND,MEM,H,27.716666666666665,.672,.714,.143,.143,15.3,17.0,16.3,13.6,0.0,3.1,28.7,16.6,111,90
2018-10-17,Bojan Bogdanovic,IND,MEM,H,27.1,.962,.944,.333,.222,0.0,20.8,12.5,0.0,0.0,0.0,23.3,21.0,132,92
2018-10-17,Victor Oladipo,IND,MEM,H,25.783333333333335,.673,.682,.545,.182,0.0,18.3,11.0,26.0,0.0,0.0,20.2,25.5,121,92
2018-10-17,Darren Collison,IND,MEM,H,21.483333333333334,.000,.000,.200,.000,0.0,4.4,2.6,23.8,0.0,0.0,37.5,16.4,46,97
2018-10-17,Myles Turner,IND,MEM,H,20.366666666666667,.500,.500,.000,.000,20.8,23.1,22.2,6.3,0.0,17.1,11.1,19.5,114,76
2018-10-17,Domantas Sabonis,IND,MEM,H,28.55,.589,.636,.000,.182,29.7,29.7,29.7,9.5,0.0,0.0,20.2,23.0,112,88
2018-10-17,Cory Joseph,IND,MEM,H,28.283333333333335,.786,.786,.286,.000,0.0,20.0,12.0,13.2,1.8,6.2,22.2,14.0,127,82
2018-10-17,Doug McDermott,IND,MEM,H,24.4,.607,.611,.556,.222,0.0,3.9,2.3,5.3,2.1,0.0,0.0,17.9,136,93
2018-10-17,Tyreke Evans,IND,MEM,H,23.566666666666666,.543,.542,.417,.167,0.0,16.0,9.6,35.1,0.0,0.0,7.2,26.0,129,93
2018-10-17,Aaron Holiday,IND,MEM,H,3.966666666666667,.750,.750,1.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,33.3,33.4,86,98
2018-10-17,Kyle O'Quinn,IND,MEM,H,3.966666666666667,1.136,,,,35.6,47.5,42.7,77.2,0.0,0.0,0.0,9.8,232,82
2018-10-17,Edmond Sumner,IND,MEM,H,3.85,.500,.500,.500,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.9,111,99
2018-10-17,T.J. Leaf,IND,MEM,H,0.9666666666666667,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,99
2018-10-17,Team Totals,IND,MEM,H,240.0,.626,.627,.313,.157,38.2,86.3,67.1,61.7,2.1,12.7,18.4,100.0,118.7,88.8
2018-10-17,Will Barton,DEN,LAC,R,34.766666666666666,.690,.625,.417,.333,0.0,13.5,6.7,11.2,0.0,4.6,12.7,18.8,124,101
2018-10-17,Gary Harris,DEN,LAC,R,34.416666666666664,.512,.375,.188,.500,8.0,0.0,4.1,11.3,0.0,0.0,0.0,23.6,123,109
2018-10-17,Nikola Jokic,DEN,LAC,R,33.53333333333333,.603,.500,.308,.769,5.5,16.8,11.1,29.3,1.4,4.8,10.3,24.0,124,97
2018-10-17,Jamal Murray,DEN,LAC,R,31.633333333333333,.292,.292,.333,.000,5.8,8.9,7.4,16.0,1.5,0.0,7.7,17.1,77,103
2018-10-17,Paul Millsap,DEN,LAC,R,30.316666666666666,.448,.143,.143,1.714,9.1,40.4,24.6,0.0,1.6,2.6,14.0,19.6,96,92
2018-10-17,Trey Lyles,DEN,LAC,R,18.783333333333335,.579,.500,.167,1.000,0.0,35.1,17.4,0.0,2.6,0.0,10.4,21.3,107,93
2018-10-17,Monte Morris,DEN,LAC,R,16.383333333333333,.389,.389,.222,.000,5.6,5.7,5.7,48.4,3.0,0.0,0.0,22.8,105,101
2018-10-17,Juan Hernangomez,DEN,LAC,R,15.05,.833,.833,.333,.000,12.3,25.0,18.6,12.0,3.2,5.3,0.0,8.3,179,90
2018-10-17,Mason Plumlee,DEN,LAC,R,13.366666666666667,.258,.333,.000,.667,6.9,14.1,10.5,24.4,0.0,18.0,20.5,15.2,67,90
2018-10-17,Malik Beasley,DEN,LAC,R,11.75,.417,.417,.500,.000,0.0,8.0,4.0,16.5,0.0,0.0,14.3,24.8,78,107
2018-10-17,Thomas Welsh,DEN,LAC,R,0.0,,,,,,,,,,,,,,
2018-10-17,Team Totals,DEN,LAC,R,240.0,.507,.425,.276,.483,26.9,82.4,54.4,60.6,6.1,15.0,8.7,100.0,108.2,99.1
2018-10-17,Tobias Harris,LAC,DEN,H,40.516666666666666,.607,.538,.462,.462,2.3,20.5,11.5,4.2,0.0,5.6,11.3,18.9,110,106
2018-10-17,Danilo Gallinari,LAC,DEN,H,33.88333333333333,.538,.500,.500,.143,5.6,16.3,11.0,5.1,0.0,0.0,6.3,20.3,106,111
2018-10-17,Avery Bradley,LAC,DEN,H,27.933333333333334,.400,.400,.200,.000,6.7,0.0,3.3,0.0,1.7,5.5,16.7,18.7,73,111
2018-10-17,Patrick Beverley,LAC,DEN,H,19.516666666666666,.000,.000,.625,.000,0.0,18.9,9.6,42.2,0.0,3.9,11.1,20.0,34,107
2018-10-17,Marcin Gortat,LAC,DEN,H,18.166666666666668,.600,.600,.000,.000,0.0,30.5,15.4,19.5,0.0,0.0,0.0,11.9,128,105
2018-10-17,Shai Gilgeous-Alexander,LAC,DEN,H,28.2,.854,.833,.000,.167,0.0,6.5,3.3,25.7,1.7,2.7,31.8,14.5,116,110
2018-10-17,Lou Williams,LAC,DEN,H,24.416666666666668,.574,.500,.600,.500,0.0,3.8,1.9,36.2,0.0,0.0,7.6,23.5,118,116
2018-10-17,Boban Marjanovic,LAC,DEN,H,17.85,.846,.750,.000,.750,10.5,31.0,20.9,0.0,0.0,0.0,15.8,30.7,142,104
2018-10-17,Montrezl Harrell,LAC,DEN,H,16.316666666666666,.338,.250,.000,.250,5.8,22.6,14.3,10.1,0.0,9.3,0.0,23.6,83,102
2018-10-17,Luc Mbah a Moute,LAC,DEN,H,9.216666666666667,.000,.000,.400,.400,10.2,0.0,5.1,14.9,5.3,0.0,0.0,27.7,22,106
2018-10-17,Mike Scott,LAC,DEN,H,3.9833333333333334,.000,.000,.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.9,0,118
2018-10-17,Team Totals,LAC,DEN,H,240.0,.497,.443,.318,.273,17.6,73.1,45.6,60.0,3.0,14.3,10.9,100.0,99.1,108.2
2018-10-17,Trae Young,ATL,NYK,R,33.13333333333333,.444,.393,.357,.286,0.0,18.1,9.6,21.5,0.0,0.0,20.2,23.5,83,114
2018-10-17,Taurean Waller-Prince,ATL,NYK,R,32.31666666666667,.626,.567,.467,.267,0.0,18.6,9.8,29.1,0.0,0.0,26.4,27.7,100,114
2018-10-17,Kent Bazemore,ATL,NYK,R,30.266666666666666,.583,.583,.500,.000,7.4,13.2,10.5,0.0,2.8,2.4,14.3,18.2,102,107
2018-10-17,Vince Carter,ATL,NYK,R,23.966666666666665,.607,.556,.667,.222,0.0,8.3,4.4,0.0,0.0,0.0,16.8,19.5,99,116
2018-10-17,Alex Len,ATL,NYK,R,21.433333333333334,.509,.500,.333,.333,10.4,9.3,9.8,13.1,0.0,3.4,30.4,18.1,86,113
2018-10-17,DeAndre' Bembry,ATL,NYK,R,23.316666666666666,.250,.250,.000,.000,0.0,17.2,9.0,21.1,3.6,0.0,33.3,10.1,64,106
2018-10-17,Alex Poythress,ATL,NYK,R,20.716666666666665,.533,.563,.375,.125,5.4,4.8,5.1,0.0,2.0,0.0,26.2,21.7,77,112
